चकला,stew
चकला,bordello
चकलेट,choc
चकाचक,"spick and 
span"
चकाचक,spick and span
चकाचौंध,glamour
आकर्षण,glamour
चकित,aback
चकित,startle
चकित,shock
चक्कर,round
चक्कर,detour
चक्कर,turn
चक्कर,swirl
चक्कर,cycle
चक्कर,vertigo
चक्कर,winding
चक्कर,wind
चक्कर,volution
चक्कर,lightheadedness
चक्कर,lap
चक्कर,sweep
चक्कर,dizziness
चक्कर,whirl
चक्कर,rerun
चक्कर,spin
चक्कर,giddiness
चक्कर,twist
चक्कर,rotation
चक्कर,circuit
चक्कर,circle
चक्कर,gyration
चक्करदार,verticillated
चक्करदार,verticillate
चक्करदार,whorled
चक्करदार,circuitous
चक्करदार,looped
चक्करदार,whirling
चक्करदार,swirling
चक्करदार,indirect
चक्करमापी,mileometer
चक्करमापी,odometer
चक्करमापी,milometer
चक्करी,turn
चक्कस,roost
चक्कस,perch
चक्का,wheel
चक्का,discus
चक्की,mill
चक्की,grind
चक्की,tread mill
चक्की,grinder
चक्र,counter
चक्र,wheels
चक्र,whirl
चक्र,wheel
चक्र,cycle
चक्र,circle
चक्र,ring
चक्रगति,rotation
चक्रण,spin
चक्रण,twirl
चक्रदन्त,cog
चक्रदोला,roundabout
चक्रदोला,carousel
चक्रद्वार,turnstile
चक्रनाभि,hub
चक्रवात,whirlwind
चक्रवात,vortex
चक्रवात,twister
चक्रवात,tornado
चक्रवात,cyclone
चक्रवात,storm
चक्रवृध्दि,compound
चक्रव्यूह,squared planning
चक्राकार,vortex
चक्राकार,circular
चक्रिका,disc
चक्रिल,rotary
चक्रीय,rotational
चक्रीय,rotary
चक्षु,eyes
चखना,try
चखना,to taste food or anything
चखना,taste
चखना,sample
चखाना,enjoy
चचरी,pipit
चटकना,crack
चटकना,teem (past : teemed
चटकाना,crack
चटकाहट,cracking
चटकीला,hot
चटकीला,loud
चटखनी,bolt
चटचटाहट,crackling
चटनी,ketchup
चटनी,pickle
चटनी,salad dressing
चटनी,sauce
चटनी,salsa
चटपटा,gamey
चटपटा,gamy
चटपटा,beef up
चटपटा,savoury
चटपटा,zesty
चटपटा,savory
चटपटा,piquant
चटपटा,racy
चटपटा,sour
चटपटापन,spicery
चटपटापन,spice
चटपटापन,spiciness
चटपटापन,piquancy
चटाई,matting
चटाई,mat
चटाक,smash
चटाका,crack
चटुष्काष्ठ,frame
चटोरा,tiger
चट्टान,needle
चट्टान,rock
चट्टान,shelf
चट्टानी,rocky
चट्टानी,craggy
चडना,ladder
चड्ढी,pants
चढना,"hop 
on"
चढना,hop on
चढना,mount
चढना,hop onto
चढना,ascend
चढना,swarm up
चढना,ride
चढना,cover
चढना,shin down
चढना,swarm down
चढना,shin up
चढना,rise
चढना,ship
चढ़ाई,raise
चढ़ाई,rise
चढ़ाई,acclivity
चढ़ाव,acclivity
चढ़ाव,raise
चढ़ाव,rise
चढ़ाव,upgrade
चढ़ावदार,acclivitous
चढ़ावदार,rising
चढ़ावदार,uphill
चढ़ावा,offertory
चढाई,invasion
चढाई,climb
चढान,climb
चढाना,surface
चढाना,climb
चढाना,give
चढाव,upslope
चढाव,swell
चढावा,sacrifice
चतुर,politic
चतुर,shrewd
चतुर,astute
चतुर,able
चतुर,clever
चतुर,resourceful
चतुर,canny
चतुर,quick witted
चतुर,adroit
चतुरता,imagination
चतुराई,astuteness
चतुराई,adroitness
चतुराई,finesse
चतुराई,knack
चतुराईपूर्ण,slick
चतुर्ता,imagination
चतुर्थाँश,quarter
चतुर्दश,xiv
चतुर्भुज,quadrilateral
चतुर्भुजाकार,quadrangle
चतुर्वार्षिक,quadrennial
चतुर्वेद,the four vedas
चतुर्शलोकी,of four shalokas
चतुश्चरण,four
चतुश्चरण,stroke
चतुष्क,quartette
चतुष्क,quartet
चद्दर,plating
चद्दर,sheet
चद्दर,plate
चद्दर,dust sheet
चना,gram
चना,chickpeas
चनार,plane
चन्दन,sandalwood
चन्दा,collection
चन्द्रकान्त,moonstone
चन्द्रकान्तमणि,moondrop
चन्द्रकान्ति,moon flower
चन्द्रकिरण,moon beam
चन्द्रमा,moon
चन्द्रशिखा,horn
चन्द्राश्मी,moon ray
चन्द्रोदय,moonrise
चपट,plane
चपट,slap
चपटा,snub
चपटा,flat
चपटी,flat
चपदीप,"arc 
light"
चपदीप,arc lamp
चपदीप,arc light
चपरासी,flunkey
चपरासी, peon
चपरासी,attender
चपरासी,orderly
चपरासी,flunky
चपरासी,peon
चपल,agile
चपल,mobile
चपल,spry
चपलता,frivolity
चपला,lightning
चपाती,cake
चपेट,grip
चप्पल,sandal
चप्पल,mule
चप्पू,blade
चप्पू,tiller
चप्पू,oar
चप्स्टिक,chopstick
चपड़ा,shellac
चबाना,munch
चबाना,eat
चबाना,masticate
चबाना,chew
चबुतरा,bridge
चबूतरा,island
चबूतरा,bridge
चबूतरा,terrace
चबूतरा,platform
चबूतरा,dais
मंच,dais
चबेना,pittance
चमक,light
चमक,glimmer
चमक,glint
चमक,blaze
चमक,brilliance
चमक,brightness
चमक,glitter
चमक,sparkle
चमक,iridescence
चमक,gloss
चमक,flouroscence
चमक,streak
चमक,refulgent
चमक,flash
चमक,highlight
चमक,splendour
चमक,polish
चमक,lustre
चमक,shininess
चमक,luster
चमक,twinkle
चमक,shine
चमक,luminosity
चमक,scintillation
चमक,glare
चमक,beam
चमक,sheen
चमकअ,gleam
चमकदार,sparkling
चमकदार,bright
चमकदार,iridescent
चमकदार,luminous
चमकदार,shiny
चमकदार,glazed
चमकना,radiate
चमकना,sparkle
चमकना,glowing
चमकना,shine
चमकना,flame
चमकना,glow
चमकना,brighten
चमकना,flicker
चमकना,twinkle
चमकना,scintillate
चमकना,glisten
चमकना,flash
चमकना,winkle
चमकना,glint
चमकना,glance
चमकना,blaze
चमकना,light
चमकना,beam
चमकना,glare
चमकना,gleam
चमकना,glitter
चमकना,shimmer
चमकना,burnish
झलकना,burnish
चमकना[चमकाना],flare
चमकरहित,unburnished
चमकरहित,matte
चमकरहित,matt
चमकरहित,mat
चमकाना,shine
चमकाना,flash
चमकाना,polish
चमकाना,do
चमकाना,rub up
चमकाना,smooth
चमकाना,furbish
चमकाना,irradiate
चमकाना,burnish
चमकाना,glaze
चमकाना,burnish
माँजना,burnish
झलकाना,burnish
चमकी,glitter
चमकी,spangle
चमकीला,glaring
चमकीला,shining
चमकीला,shiny
चमकीला,bright
चमकीला,lustrous
चमकीला,brilliant
चमकीला,light
चमकीला,silver
चमकीला,warm
चमकीला,vibrant
चमकीला,glittering
चमकीला,satiny
चमकीला,live
चमकीला,resplendent
चमकीला,glossy
चमकीला,vivid
चमकीला,cheerful
चमकीला,sheeny
चमकीला,luminous
चमकीला,sharp
चमकीलापन,vividness
चमकीली,glossy
चमकीली,liquid
चमक्दार,bright
चमक्ना,polish
चमक्ना,shine
चमखरक,hornbeam
चमगादड़,bat
चमचमाना,gleam
चमचमाना,smile
चमचा,flatterer
चमचा,stooge
चमचा,ladle
कलछी,ladle
चमचागिरी,flattery
चमड़ा,coat
चमड़ा,hide
चमड़ा,skin
चमडा,leather
चमत्कार,amazement
चमत्कार,prodigy
चमत्कार,wonder
चमत्कार,marvellous
चमत्कार,wounderful
चमत्कार,miracle
चमत्कार,amazing
चमत्कार,marvel
चमत्कारपूर्ण,miraculous
चमत्कारपूर्ण,spectacular
चमत्कारी,portentous
चमत्कारी,wonderworking
चमत्कारी,miraculous
चमत्कारी,marvellous
चमत्कारीक,magic
चमन,flower garden
चमरघेंघ,leptoptilus dubius
चमरघेंघ,adjutant bird
चमरघेंघ,adjutant stork
चमरघेंघ,adjutant
चमेली,jasmine
चम्मच,spoonful
चम्मच,spoon
चमड़ा,rind
चयन,choice
चयन,picking up
चयन,selection
चयन,pick
चयनक,panel
चयनकर्ता,picker
चयनक्र्ता,selector
चयनशील,selective
चयनात्मक,elective
चयनात्मक,selective
चयापचय,metabolise
चयापचय,metabolism
चयापचयी,metabolic
चयित,heaped
चर,mobile
चर,spy
चर,secret emissary
चर,motile
चर,agent
चरकी,leper
चरखा,spinning wheel
चरखा,wheel
चरखी,pulley
चरखी,pin wheel
चरखी,spool
चरखी,spinner
चरखी,reel
चरखी,pulley block
चरखी,pulley
चर्खी,pulley
चरघातांकी,exponential
चरचराना,grate
चरचराना,creak
चरचराहट,creak
चरचराहट,squeak
चरचराहट,creaking
चरण,trail
चरण,phase
चरण,line
चरण,stage
चरण,foot
चरण,stroke
चरणचिन्ह,footmarks
चरणचिन्ह,footprints
चरणचिन्ह,footstep
चरणधूलि,dust of the feet
चरणामृत,ambrosia coming from the feet
चरणोदक,water got from cleaning someones feet
चरना,feed
चरना,pasture
चरना,winter
चरना,graze
चरना,grazing
चरना,crop
चरना,to graze
चरना,browse
चरनी,manger
चरनी,crib
चरपरा,bitter
चरपरापन,tang
चरपरापन,tanginess
चरपरापन,piquantness
चरपरापन,zest
चरपरापन,nip
चरपरापन,piquance
चरपरापन,piquancy
चरबी,fat
चरबी,shortening
चरबी,flesh
चरबीदार,fatty
चरम,climactic
चरम,ultimate
चरम,extreme
चरम,last
अधम,last
चरमता,ultimacy
चरमता,ultimateness
चरमपंथी,extremist
चरमपोशी,connivance
चरमरहट,crunch
चरमराता,squeaking
चरमराता,creaky
चरमराता,squeaky
चरमराना,squeak
चरमराना,crunch
चरमराना,scrunch
चरमराना,creak
कड़कड़ाना,creak
चरमराहट,scrunch
चरमावस्था,climax
चरवाहा,puncher
चरवाहा,grazier
चरवाहा,cowhand
चरवाहा,cattleman
चरवाहा,goatherd
चरवाहा,drover
चरवाहा,cowherd
चरवाहा,cowpoke
चरवाहा,herdsman
चरस,weed
चरस,grass
चरस,hash
चरस,hashish
चरागाह,grass
चरागाह,pasture
चरागाह,grazing
चरागाह,lea
चराना,pasture
चराना,feed
चराना,grass
चराना,graze
चरिंदे,one who travel on land
चरिट्र,personality
चरिट्र,manner
चरिट्र,character
चरिट्रबल,moral
चरिताख्यान,biography
चरितार्थ,gratified
चरितार्थ,proven correct
चरितार्थ,vindicated
चरितावली,collection of biography
चरित्र,make up
चरित्र,conduct
चरित्र,character
चरित्रबल,fibre
चरित्रबल,morale
चरित्रवान,principled
चरित्रवान्,principled
चरित्रवान्‌,virtuous
चरित्रहीन,characterless
चरित्रहीन,profligate
चरित्रहीन,degenerate
चरित्रहीन,deprave
चरित्रहीनता,vice
चरित्रहीनता,depravity
चरी,depasture
चर्खी,"catherine 
wheel"
चर्खी,catherine wheel
चर्च,parish
चर्च,church
चर्चा,rumour
चर्चा,spotlight
चर्चा,talk
चर्चा,mention
चर्चा,discourse
चर्चा,limelight
चर्चा,discussion
चर्चिल,churchill
चर्ड्,card
चर्बी,grease
चर्बी,tallow
चर्बी,fat
चर्बीदार,fatty
चर्म,parchment
चर्म,leather
चर्म,shield
चर्म,skin
चर्मग्राह,pellagra
चर्मपत्र,parchment
चर्मपूय,impetigo
चर्मप्रसाधन,taxidermy
चर्मशुष्कता,xeroderma
चर्मशुष्कता,xerodermia
चर्मशोधक,tanner
चर्मशोधनालय,tannery
चर्म्वस्ट्र,leather
चर्वण,mastication
चर्वण,chew
चल,traveling
चल,movable
चल,mobile
चल,travelling
चल,moveable
चलचिट्र,film
चलचिट्र,cinema
चलचिट्र,"motion 
picture"
चलचिट्र,movie
चलचिट्रण,film
चलचिट्रदर्शी,cinema
चलचिट्रीय,film
चलचित्त,volatile
चलचित्र,film
चलचित्र,picture
चलचित्र,motion picture
चलचित्र,cine
चलचित्र,cinema
चलचित्र,movie
चलचित्र,bioscope
चलचित्र,movies
चलचित्र,cinema
सिनेमा,cinema
चलचित्रकला,cinematography
चलचित्रण,cinematography
चलचित्रकार,cinematographer
चलता,in step
चलतू,operant
चलद्रवीय,hydraulic
चलन,convention
चलन,pratice
चलन,praxis
चलन,carry
चलना,catch
चलना,come over
चलना,march
चलना,"press 
on"
चलना,move along
चलना,keep
चलना,course
चलना,press ahead
चलना,proceed
चलना,press on
चलना,go
चलना,play
चलना,carry
चलना,"go 
over"
चलना,go on
चलना,operate
चलना,keep to
चलना,move
चलना,break
चलना,pass
चलना,hold firm to
चलना,progress
चलना,run
चलना,crack
चलना,blow
चलना,leg
चलना,travel
चलना,"move 
about"
चलना,cruise
चलना,move about
चलना,go over
चलना,trot
चलना,sell
चलना,make tracks for
चलना,track
चलना,work
चलना,walk
चलना,breathe
चलना,last
चलना,make tracks
चलना,walking
चलना,come up to
चलना,behave
चलना,pull away
चलना,step
चलना,flow
चलना,move about
टहलना,move about
चलना,move
हिलना,move
चलनाना,do
चलनेवाला,walker
चलबीजाणु,zoosperm
चलवासी,nomad
चलसंधिता,abarticulation
चलस्टाक,rolling stock
चलाना,keep
चलाना,pole
चलाना,pilot
चलाना,fly
चलाना,feed
चलाना,shoot
चलाना,float
चलाना,put on
चलाना,tool
चलाना,turn on
चलाना,throw
चलाना,pass
चलाना,chair
चलाना,speed
चलाना,kick
चलाना,go
चलाना,drive
चलाना,work
चलाना,sink into
चलाना,manipulate
चलाना,"fuck 
off"
चलाना,eke
चलाना,deal
चलाना,set in motion
चलाना,do
चलाना,carry
चलाना,wield
चलाना,defend
चलाना,in motion
चलाना,fuck off
चलाना,run
चलाना,put in motion
चलाना,move
चलाना,churn [stir]
चलाना,conduct
चलाना,steer
चलाना,row
चलाना,push
चलाना,push off
चलाना,ride
चलाना,coast
चलाना,stir
चलाना,pedal
चलाना,sail
चलाना,operate
चलाना,fire
चलाना,handling
चलाना,start up
चलाना,utter
चलायमान,in motion
चलायमान,mobile
चलायमान,transient
चलायमान,vagile
चलायमान,motile
चलाया,undertook
चलेना,piss around
चलेना,run along
चलेना,walk out of
चलेना,"shove 
off"
चलेना,"walk 
out of"
चलेना,go bye bye
चलेना,sod off
चलेना,shove off
चलेना,get stuffed
चल्ना,pole
चल्ना,move
चल्ना,manage
चल्ना,handle
चल्ना,play
चवर्णक,molar teeth
चवालीस,forty four
चवालीस,xliv
चशमा,glasses
चश्मा,spectacles
चश्मा,spectacle
चश्मा,glasses
चश्मा,glass
चश्मा,specs
चश्मा,eye
चश्मा,eyeglasses
चश्माआ,eyepiece
चश्माधारी,bespectacled
चश्माधारी,spectacled
चष,eye(s)
चषक,cup
चषक,bowl
चषक,beaker
चषकाकार,acetabular
चषकाकार,cotyloid
चषकाकार,cotyloidal
चषकाभ,calyculate
चषक्,bowl
चस्का,obsessed
चस्का,weakness
चहकना,song
चहकना,chitter
चहकना,twitter
चहकना,pipe
चहचहाना,twitter
चहचहाना,chatter
चहचहाना,pipe
चहचहाना,sing
चहचहाना,tweet
चहचहाना,call
चहचहाहट,whistle
चहचहाहट,call
चहचहाहट,twitter
चहबच्चा,sump
चहबच्चा,cesspool
चहबच्चा,cesspit
चहलकडमी,saunter
चहलकदमी,saunter
चहलकदमी,perambulation
चहलना,saunter
चहलपहल,
चहलपहल, motion
चहलपहल,movements
चहेता,"hot 
property"
चहेता,darling
चहेता,hot property
चाँटना,lick
चाँटना,choose
चाँद,moon
चाँदनी,moonlit
चाँदनी,moonlight
चाँदी,silver
चाँपना,pinch
चांग,chang
चांगज्यांग,changjiang
चांदमारी,bulls eye
चांदा,protractor
चांस,chance
चाक,wheel
चाक,potters wheel
चाक,chalk
चाकघर,wheel house
चाकघर,pilothouse
चाकघर,wheelhouse
चाकर,ghillie
चाकर,gillie
चाकलेट,chocolate
चाकू,knife
चाकू,pen knife
चाचा,uncle
चाचा,uncle
मामा,uncle
फूफा,uncle
मौसा,uncle
चाची,aunty
चाची,aunt
चाची,aunty
चाची,auntie
चाटना,lick
चाटुकार,flunkey
चाटुकार,yes man
चाटुकार,flunky
चाटुकार,parasite
चाटुकारिता,unctuosity
चाटुकारिता,smarminess
चाटुकारिता,oleaginousness
चाटुकारिता,fulsomeness
चाटुकारिता,oiliness
चाटुकारितापूर्ण,buttery
चाटुकारितापूर्ण,unctuous
चाटुकारितापूर्ण,oily
चाटुकारितापूर्ण,smarmy
चाटुकारितापूर्ण,greasy
चाटुकारितापूर्ण,soapy
चाटुकारितापूर्ण,oleaginous
चाटुकीय,adulatory
चाटूक्ति,adulation
चाटूक्ति,blandishment
चाटूक्ति,sycophancy
चाटूक्ति,cajolery
चाटूक्ति,cajolery/wheedling/flattery
चातुर्य,tact
चातुर्य,resourcefulness
चातुर्यपूर्ण,kid glove
चातुर्यपूर्ण,tactful
चादर,cover
चादर,coverlet
चादर,plate
चादर,bedcover
चादर,skin
चादर,sheeting
चादर,sheet
चाप,arc
चाप,arch
चाप,trample
चापकलन,rectification
चापलूस,subservient
चापलूस,smarmy
चापलूस,smooth
चापलूस,creep
चापलूस,sycophant
चापलूस,operator
चापलूस,fawning
चापलूस,minion
चापलूस,flatterer
चापलूस,bootlicking
चापलूस,obsequious
चापलूस,sycophantic
चापलूस,slimy
चापलूस,suave
चापलूसी,blarney
चापलूसी,obsequiousness
चापलूसी,insinuation
चापलूसी,sycophancy
चापलूसी,adulation
चापलूसी,servility
चापलूसी,blandishment
चापलूसी,flattery
चापलूसीपूर्ण,subservient
चापलूसीपूर्ण,adulatory
चापलूसीपूर्णता,suaveness
चापलूसीपूर्णता,suavity
चापालंकरण,archivolt
चाबी,key
चाबी,winder
चाबुक,cat
चाबुक,crop
चाबुक,rod
चाबुक,whip
चाबुक,horsewhip
चाबुक,cat o nine tails
चाबुक,lash
चाबुक,whiplash
चाबुक,scourge
चाय,tea
चायदान,tea caddy
चायदान,caddy
चायदानी,pot
चायदानी,tea pot
चायपत्ती,tea leafs
चायपत्ती,"tea 
leafs"
चायपान,tea
चायाचिट्रण,photography
चार,four
चारखाना,check
चारखानेदार,chequered
चारखानेदार,checkered
चारखानेदार,checked
चारखानेदार,check
चारगाह,pastureland
चारगाह,pasturage
चारदिवारी,wall
चारपाइ,cot
चारपाई,bedstead
चारा,silage
चारा,alfalfa
चारा,choice
चारा,decoy
चारा,fodder
चारा,forage
चारा,provender
चारा,bait
चारा,feed
चारागाह,the range
चारागाह,meadow
चारागाह,grazing land
चारागाह,grass
चारु,beautiful
चारू,comely
चार्ज,charge
चार्जर,charger
चाल,tread
चाल,game
चाल,move
चाल,gambit
चाल,walk
चाल,deceit
चाल,artifice
चाल,ploy
चाल,tenement
चाल,tenement house
चाल,manoeuvre
चाल,stratagem
चाल,ruse
चाल,speed
चाल,gimmick
चाल,card
चाल,play
चाल,carriage
चाल,wheeze
चाल,trap
चाल,trick
चाल,calculation
चाल,gait
चालअ,trick
चालक,driver
चालक,conductor
चालक,operator
चालक,motor
चालक,driver
गाड़ीवान,driver
कोचवान,driver
चालकता,conductivity
चालकीय,conductive
चालन,driving
चालन,conduction
चालबाज़,wangling
चालबाज़,dodger
चालबाज़,hustler
चालबाज़,finagler
चालबाज़,wangler
चालबाज़ी,wangle
चालबाज़ी,wangling
चालबाज़ी,skullduggery
चालबाज़ी,slickness
चालबाज़ी,skulduggery
चालबाजी,trickery
चालबाज़,treacherous
चालमापी,clock
चालमापी,speedometer
चालाक,cute
चालाक,quick
चालाक,foxy
चालाक,clever
चालाक,manipulative
चालाक,sharp
चालाक,volatile
चालाक,cunning
चालाक,guileful
चालाक,canny
चालाक,designing
चालाक,tricky
चालाक,deep
चालाक,artful
चालाक,devious
चतुर,devious
चालाक,crafty
फ़रेबी,crafty
चालाकी,dash
चालाकी,chicane
चालाकी,craft
चालाकी,cunning
चालाकी,deviousness
चतुरता,deviousness
चालित,animated
चालीस,xl
चालीस,twoscore
चालीस,forty
चालीसवाँ,fortieth
चालीसव्,fortieth
चालीसा,lent
चालु,ongoing
चालू,at work
चालू,run
चालू,open
चालू,in hand
चालू,operation
चालू,actual
चालू,in the air
चालू,current
चालू,in progress
चालू,busy
चालूअना,put on
चाव,fervour
उत्साह,fervour
चावल,rice
चाशनी,syrup
चाशनी,treacle
चाशनीदार,syrupy
चाह,hungriness
चाह,love
चाह,longing
चाह,care
चाह,expectation
चाह,yearning
चाह,valentine
चाह,demand
चाह,desire
चाह,option
चाहना,wish
चाहना,be about to
चाहना,gasp
चाहना,will
चाहना,owe
चाहना,feel like
चाहना,draw
चाहना,court
चाहना,require
चाहना,love
चाहना,long for
चाहना,"long 
for"
चाहना,intend
चाहना,desire
चाहना,aspire
चाहना,like
चाहना,please
चाहना,fancy
चाहना,care
चाहना,mean
चाहना,want
चाहना,choose
चाहनेवाला,fan
चाहा,liked
चाहा,desired
चाहा,snipe
चाहिए,"may 
just as well"
चाहिए,may as well
चाहिए,may just as well
चाहिए,"may 
as well"
चाहिएएना,should
चाहिएएना,want
चाहिये,"had 
better"
चाहिये,ought
चाहिये,had better
चाहिये{करना},should
चाहूंगा,would like
चाहे,want
चाहें,whether
चिंकारा,gazelle
चिंगारी,spark
चिंघाड़ना,trumpet
चिंचरिंची,chincherinchee
चिंचिला,rat chinchilla
चिंचिला,chinchilla rat
चिंतक,wisher
चिंतन,philosophising
चिंतन,philosophizing
चिंतन,meditation
चिंतन,reflection
चिंतन,thoughtfulness
चिंतन,contemplation
चिंतन,speculation
चिंतनशील,speculative
चिंता,worry
चिंता,concern
चिंता,anxiety
चिंता,jump
चिंता,solicitousness
चिंता,soreness
चिंता,solicitude
चिंता,interest
चिंता,care
चिंता,preoccupation
चिंता,angst
चिंताग्रस्त,worried
चिंताजनक,troubling
चिंताजनक,weighty
चिंताजनक,perturbing
चिंताजनक,grave
चिंताजनक,worrying
चिंताजनकता,seriousness
चिंताजनकता,distressfulness
चिंतातुर,worrisome
चिंताप्रद,worrisome
चिंताप्रद,unreassuring
चिंतामग्न,preoccupied
चिंतामय,fevered
चिंतामुक्त,relieved
चिंतारहित,unapprehensive
चिंतावस्था,flap
चिंताहीनतः,unconcernedly
चिंतित,restless
चिंतित,disquieted
चिंतित,afraid
चिंतित,worried
चिंतित,concern
चिंतित,apprehensive
चिंतिततः,worriedly
चिंतिततः,concernedly
चिंन्ह,figure
चिंपांज़ी,chimp
चिंपांज़ी,chimpanzee
चिकन,chicken
चिकनफ़ीड,chicken feed
चिकना,smooth
चिकना,glossy
चिकना,slippery
चिकना,slick
चिकना,satin
चिकना,achondritic
चिकना,satiny
चिकना,sleek
चिकना,unctuous
चिकना,soapy
चिकना,glace
चिकना,greasy
चिकनाईयुक्त,greasy
चिकनाईरहित,unoiled
चिकनाईरहित,unlubricated
चिकनाईरहित,ungreased
चिकनाना,smooth
चिकनापन,silkiness
चिकनापन,smoothness
चिकनापन,slip
चिकनापन,sleekness
चिकनापन,greasiness
चिकनापन,slickness
चिकनापन,slipperiness
चिकनाहट,polish
चिकरी,chicory
चिकित्सक,practitioner
चिकित्सक,therapist
चिकित्सक,consultant
चिकित्सक,medical examiner
चिकित्सक,doctor
चिकित्सक,medico
चिकित्सक,physician
वैद्य,physician
चिकित्सकअ,physician
चिकित्सा,medical
चिकित्सा,medicine
चिकित्सा,cure
चिकित्साधिकारी,medical officer
चिकित्साधिकारी,"medical 
officer"
चिकित्सालय,hospital
चिकित्सालय,dispensary
चिकित्सालय,clinic
चिकित्साशास्त्र,therapeutics
चिकित्सीय,medical
चिकित्सु,patient
चिकित्स्य,curable
चिकित्स्य,remediable
चिकोटी,tweak
चिकोटी,nip
चिकोटी,pinch
चिक्कण,slippery
चिक्कू,sapota
चिख़,call
चिगलखोरी,backbiting
चिगार,smoke
चिट,tag
चिटकना,crack
चिटकनी,latch
चिटकनी,tower bolt
चिटकाना,crack
चिट्ठा,blog
चिट्ठी,note
चिट्ठी,corresponding
पत्री,corresponding
चिट्रंकनअ,drawing
चिट्रअ,shot
चिट्रकार,drawer
चिट्रकारी,primitive
चिट्रकारी,drawing
चिट्रण,representation
चिट्रपट,screen
चिट्रफलक,print
चिट्रशाला,picture gallery
चिट्रशाला,"picture 
gallery"
चिट्राम्कनअ,draw
चिट्रालय,movie theater
चिट्रालय,"movie 
theater"
चिट्रोपम,photogenic
चिडचिडा,morose
चिडचिडा,snake gourd
चिडचिडा,fretful
चिडचिडा,tetchy
चिडचिडा,petulant
चिडचिडा,touchy
चिडचिडापन,petulance
चिडचिडापन,asperity
कठोरता,asperity
कटुता,asperity
चिड़चिड़ा,quick tempered
चिड़चिड़ा,crusty
चिड़चिड़ा,techy
चिड़चिड़ा,short tempered
चिड़चिड़ा,ugly
चिड़चिड़ा,crotchety
चिड़चिड़ा,short
चिड़चिड़ा,morose
चिड़चिड़ा,liverish
चिड़चिड़ा,bad
चिड़चिड़ा,cantankerous
चिड़चिड़ा,waspish
चिड़चिड़ा,bad tempered
चिड़चिड़ा,grouchy
चिड़चिड़ा,nettlesome
चिड़चिड़ा,peckish
चिड़चिड़ा,scratchy
चिड़चिड़ा,spiky
चिड़चिड़ा,surly
चिड़चिड़ा,pettish
चिड़चिड़ा,ill tempered
चिड़चिड़ा,snappish
चिड़चिड़ा,dyspeptic
चिड़चिड़ा,snappy
चिड़चिड़ा,ornery
चिड़चिड़ा,difficult
चिड़चिड़ा,prickly
चिड़चिड़ा,splenetic
चिड़चिड़ा,stroppy
चिड़चिड़ा,bilious
चिड़चिड़ा,atrabilious
चिड़चिड़ा,cranky
चिड़चिड़ापन,peevishness
चिड़चिड़ापन,touchiness
चिड़चिड़ापन,tetchiness
चिड़चिड़ापन,fretfulness
चिड़चिड़ापन,querulousness
चिड़चिड़ापन,short temper
चिड़चिड़ापन,crossness
चिड़चिड़ापन,testiness
चिड़चिड़ापन,ugliness
चिड़चिड़ापन,irritability
चिड़चिड़ापन,moroseness
चिड़चिड़ापन,surliness
चिड़चिड़ापन,sourness
चिड़चिड़ापन,biliousness
चिड़चिड़ापन,sullenness
चिड़चिड़ापन,snappiness
चिड़चिड़ापन,"short 
temper"
चिड़चिड़ाहट,snarl
चिड़चिडी,cross
चिड़िया,birdie
चिड़िया,bird
चिड़िया,shuttle
चिड़िया,club
चिड़ियाघर,zoological garden
चिड़ियाघर,menagerie
चिड़ी,club
चिडा,pheasant
चिडाँपिड़ापन,moroseness
रूखापन,moroseness
चिडाना,tease
चिडियाघर,zoo
चिढना,provoke
चिढ़,pique
चिढ़,antipathy
चिढ़,annoyance
चिढ़ंटू,hypersensitive
चिढ़ना,fray
चिढ़ाना,tease
चिढ़ाना,taunt
चिढ़ाना,twit
चिढ़ाना,rib
चिढाना,needle
चिढाना,"get up 
nose"
चिढाना,annoy
चिढाना,get
चिढाना,get up nose
चिढाना,put nose out of joint
चित,supinely
चितकबरा,brindled
चितकबरा,skewbald
चितकबरा,speckled
चितकबरा,piebald
चितकबरा,pied
चितकबरा,dappled
चितकबरा,roan
चितकबरा,dapple
रंगबिरंगा,dapple
चितकबरापन,dappleness
चितराला,marten
चिता,pyre
चिता,funeral pyre
चिताना,remind
चितेरा,painter
चित्त,psyche
चित्तविक्षेपी,paranoid
चित्तविक्षेपी,paranoiac
चित्ता,pyre
चित्ताकर्षक,zingy
चित्ताकर्षक,fine
चित्ती,blight (of plants)
चित्ती,dapple
चित्ती,fleck
चित्ती,mottle
चित्ती,splash
चित्ती,freckle
चित्ती,speckle
चित्तीदार,mottled
चित्तीदार,spotted
चित्तीदार,speckled
चित्तीदार,freckled
चित्र,portraiture
चित्र,pattern
चित्र,shot
चित्र,plate
चित्र,diagram
चित्र,painting
चित्र,icon
चित्र,image
चित्र,picture
चित्र,photograph
चित्र,vignette
चित्र,figure
चित्र,canvas
चित्र,view
चित्रकथा,comic
चित्रकला,artwork
चित्रकला,portraiture
चित्रकला,painting
चित्रकार,portraitist
चित्रकार,portrayer
चित्रकार,painter
चित्रकार,drawer
चित्रकार,illustrator
चित्रकार,portrait painter
चित्रकार,"portrait 
painter"
चित्रकारी,painting
चित्रकारी,brush
चित्रकारी,drawing
चित्रगर्दभ,zebra
चित्रण,portrayal
चित्रण,word picture
चित्रण,word painting
चित्रण,description
चित्रण,depiction
चित्रण,delineation
चित्रपट,screen
